"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Upper Body","22 Nov 2023, 17:24","22 Nov 2023, 18:41","","Standing Military Press (Barbell)",,"",1,"normal",20,18,,,
"Upper Body","22 Nov 2023, 17:24","22 Nov 2023, 18:41","","Standing Military Press (Barbell)",,"",2,"normal",30,12,,,
"Upper Body","22 Nov 2023, 17:24","22 Nov 2023, 18:41","","Standing Military Press (Barbell)",,"",3,"normal",30,12,,,
"Upper Body","22 Nov 2023, 17:24","22 Nov 2023, 18:41","","Standing Military Press (Barbell)",,"",4,"normal",30,14,,,
"Upper Body","22 Nov 2023, 17:24","22 Nov 2023, 18:41","","Standing Military Press (Barbell)",,"",5,"normal",30,12,,,
"Upper Body","22 Nov 2023, 17:24","22 Nov 2023, 18:41","","Lat Pulldown (Cable)",,"",0,"normal",40,26,,,
"Light core","21 Nov 2023, 17:40","21 Nov 2023, 19:06","","Decline Crunch (Weighted)",,"",0,"normal",,30,,,
"Light core","21 Nov 2023, 17:40","21 Nov 2023, 19:06","","Decline Crunch (Weighted)",,"",1,"normal",,30,,,
"Light core","21 Nov 2023, 17:40","21 Nov 2023, 19:06","","Decline Crunch (Weighted)",,"",2,"normal",22,20,,,
"Light core","21 Nov 2023, 17:40","21 Nov 2023, 19:06","","Decline Crunch (Weighted)",,"",3,"normal",22,20,,,
"Light core","21 Nov 2023, 17:40","21 Nov 2023, 19:06","","Decline Crunch (Weighted)",,"",4,"normal",22,20,,,
"Light core","21 Nov 2023, 17:40","21 Nov 2023, 19:06","","Decline Crunch (Weighted)",,"",5,"normal",,20,,,
"Light core","21 Nov 2023, 17:40","21 Nov 2023, 19:06","","Back Extension (Weighted Hyperextension)",,"",0,"normal",,24,,,
"Light core","21 Nov 2023, 17:40","21 Nov 2023, 19:06","","Back Extension (Weighted Hyperextension)",,"",1,"normal",,24,,,
"Light core","21 Nov 2023, 17:40","21 Nov 2023, 19:06","","Back Extension (Weighted Hyperextension)",,"",2,"normal",,24,,,
"Light core","21 Nov 2023, 17:40","21 Nov 2023, 19:06","","Back Extension (Weighted Hyperextension)",,"",3,"normal",,28,,,
"Light core","21 Nov 2023, 17:40","21 Nov 2023, 19:06","","Back Extension (Weighted Hyperextension)",,"",4,"normal",,28,,,
"Light core","21 Nov 2023, 17:40","21 Nov 2023, 19:06","","Hack Squat (Machine)",,"",0,"normal",50,10,,,
"Light core","21 Nov 2023, 17:40","21 Nov 2023, 19:06","","Hack Squat (Machine)",,"",1,"normal",50,16,,,
"Light core","21 Nov 2023, 17:40","21 Nov 2023, 19:06","","Hack Squat (Machine)",,"",2,"normal",70,10,,,
"Light core","21 Nov 2023, 17:40","21 Nov 2023, 19:06","","Hack Squat (Machine)",,"",3,"normal",70,18,,,
"Light core","21 Nov 2023, 17:40","21 Nov 2023, 19:06","","Hack Squat (Machine)",,"",4,"normal",90,6,,,
"Light core","21 Nov 2023, 17:40","21 Nov 2023, 19:06","","Hack Squat (Machine)",,"",5,"normal",90,10,,,
"Light core","21 Nov 2023, 17:40","21 Nov 2023, 19:06","","Hack Squat (Machine)",,"",6,"normal",100,4,,,
"Light core","21 Nov 2023, 17:40","21 Nov 2023, 19:06","","Hack Squat (Machine)",,"",7,"normal",100,8,,,
"Arms","20 Nov 2023, 17:38","20 Nov 2023, 19:00","","Shoulder Press (Dumbbell)",,"",0,"warmup",35,14,,,
"Arms","20 Nov 2023, 17:38","20 Nov 2023, 19:00","","Shoulder Press (Dumbbell)",,"",1,"normal",35,18,,,
"Arms","20 Nov 2023, 17:38","20 Nov 2023, 19:00","","Shoulder Press (Dumbbell)",,"",2,"normal",45,10,,,
"Arms","20 Nov 2023, 17:38","20 Nov 2023, 19:00","","Shoulder Press (Dumbbell)",,"",3,"normal",45,14,,,
"Arms","20 Nov 2023, 17:38","20 Nov 2023, 19:00","","Shoulder Press (Dumbbell)",,"",4,"normal",55,6,,,
"Arms","20 Nov 2023, 17:38","20 Nov 2023, 19:00","","Shoulder Press (Dumbbell)",,"",5,"normal",55,6,,,
"Arms","20 Nov 2023, 17:38","20 Nov 2023, 19:00","","Shoulder Press (Dumbbell)",,"",6,"normal",55,6,,,
"Arms","20 Nov 2023, 17:38","20 Nov 2023, 19:00","","Shoulder Press (Dumbbell)",,"",7,"normal",35,16,,,
"Arms","20 Nov 2023, 17:38","20 Nov 2023, 19:00","","Reverse Curl (Barbell)",,"",0,"normal",20,18,,,
"Arms","20 Nov 2023, 17:38","20 Nov 2023, 19:00","","Reverse Curl (Barbell)",,"",1,"normal",20,18,,,
"Arms","20 Nov 2023, 17:38","20 Nov 2023, 19:00","","Reverse Curl (Barbell)",,"",2,"normal",20,18,,,
"Arms","20 Nov 2023, 17:38","20 Nov 2023, 19:00","","Reverse Curl (Barbell)",,"",3,"normal",20,18,,,
"Arms","20 Nov 2023, 17:38","20 Nov 2023, 19:00","","Triceps Pushdown",,"",0,"warmup",9,20,,,
"Arms","20 Nov 2023, 17:38","20 Nov 2023, 19:00","","Triceps Pushdown",,"",1,"normal",18,16,,,
"Arms","20 Nov 2023, 17:38","20 Nov 2023, 19:00","","Triceps Pushdown",,"",2,"normal",18,16,,,
"Arms","20 Nov 2023, 17:38","20 Nov 2023, 19:00","","Triceps Pushdown",,"",3,"normal",18,24,,,
"Arms","20 Nov 2023, 17:38","20 Nov 2023, 19:00","","Triceps Pushdown",,"",4,"normal",18,26,,,
"Arms","20 Nov 2023, 17:38","20 Nov 2023, 19:00","","Triceps Pushdown",,"",5,"normal",18,30,,,
"Arms","20 Nov 2023, 17:38","20 Nov 2023, 19:00","","Triceps Pushdown",,"",6,"normal",18,32,,,
"Arms","20 Nov 2023, 17:38","20 Nov 2023, 19:00","","Preacher Curl (Barbell)",,"",0,"normal",10,30,,,
"Arms","20 Nov 2023, 17:38","20 Nov 2023, 19:00","","Preacher Curl (Barbell)",,"",1,"normal",20,18,,,
"Arms","20 Nov 2023, 17:38","20 Nov 2023, 19:00","","Preacher Curl (Barbell)",,"",2,"normal",20,18,,,
"Arms","20 Nov 2023, 17:38","20 Nov 2023, 19:00","","Preacher Curl (Barbell)",,"",3,"normal",20,18,,,
"Arms","20 Nov 2023, 17:38","20 Nov 2023, 19:00","","Preacher Curl (Barbell)",,"",4,"normal",20,18,,,
"Legsback","19 Nov 2023, 15:09","19 Nov 2023, 16:49","","Squat (Barbell)",,"",0,"warmup",60,10,,,
"Legsback","19 Nov 2023, 15:09","19 Nov 2023, 16:49","","Squat (Barbell)",,"",1,"normal",100,6,,,
"Legsback","19 Nov 2023, 15:09","19 Nov 2023, 16:49","","Squat (Barbell)",,"",2,"normal",100,10,,,
"Legsback","19 Nov 2023, 15:09","19 Nov 2023, 16:49","","Squat (Barbell)",,"",3,"normal",110,6,,,
"Legsback","19 Nov 2023, 15:09","19 Nov 2023, 16:49","","Squat (Barbell)",,"",4,"normal",110,10,,,
"Legsback","19 Nov 2023, 15:09","19 Nov 2023, 16:49","","Squat (Barbell)",,"",5,"normal",120,4,,,
"Legsback","19 Nov 2023, 15:09","19 Nov 2023, 16:49","","Squat (Barbell)",,"",6,"normal",120,8,,,
"Legsback","19 Nov 2023, 15:09","19 Nov 2023, 16:49","","Squat (Barbell)",,"",7,"normal",130,4,,,
"Legsback","19 Nov 2023, 15:09","19 Nov 2023, 16:49","","Squat (Barbell)",,"",8,"normal",130,4,,,
"Legsback","19 Nov 2023, 15:09","19 Nov 2023, 16:49","","Squat (Barbell)",,"",9,"normal",130,4,,,
"Legsback","19 Nov 2023, 15:09","19 Nov 2023, 16:49","","Deadlift (Barbell)",,"",0,"normal",60,14,,,
"Legsback","19 Nov 2023, 15:09","19 Nov 2023, 16:49","","Deadlift (Barbell)",,"",1,"normal",80,14,,,
"Legsback","19 Nov 2023, 15:09","19 Nov 2023, 16:49","","Deadlift (Barbell)",,"",2,"normal",100,12,,,
"Legsback","19 Nov 2023, 15:09","19 Nov 2023, 16:49","","Deadlift (Barbell)",,"",3,"normal",120,10,,,
"Legsback","19 Nov 2023, 15:09","19 Nov 2023, 16:49","","Deadlift (Barbell)",,"",4,"normal",120,10,,,
"Legsback","19 Nov 2023, 15:09","19 Nov 2023, 16:49","","Deadlift (Barbell)",,"",5,"normal",140,3,,,
"Legsback","19 Nov 2023, 15:09","19 Nov 2023, 16:49","","Deadlift (Barbell)",,"",6,"normal",150,3,,,
"Legsback","19 Nov 2023, 15:09","19 Nov 2023, 16:49","","Deadlift (Barbell)",,"",7,"normal",160,1,,,
"Legsback","19 Nov 2023, 15:09","19 Nov 2023, 16:49","","Deadlift (Barbell)",,"",8,"normal",100,12,,,
"Legsback","19 Nov 2023, 15:09","19 Nov 2023, 16:49","","Chest Press (Machine)",,"",0,"normal",41,24,,,
"Legsback","19 Nov 2023, 15:09","19 Nov 2023, 16:49","","Chest Press (Machine)",,"",1,"normal",41,24,,,
"Legsback","19 Nov 2023, 15:09","19 Nov 2023, 16:49","","Chest Press (Machine)",,"",2,"normal",50,20,,,
"Legsback","19 Nov 2023, 15:09","19 Nov 2023, 16:49","","Chest Press (Machine)",,"",3,"normal",50,20,,,
"Legsback","19 Nov 2023, 15:09","19 Nov 2023, 16:49","","Chest Press (Machine)",,"",4,"normal",63,12,,,
"Legsback","19 Nov 2023, 15:09","19 Nov 2023, 16:49","","Chest Press (Machine)",,"",5,"normal",72,10,,,
"Afternoon workout 💪","18 Nov 2023, 14:25","18 Nov 2023, 15:55","","Power Snatch",,"",0,"normal",20,4,,,
"Afternoon workout 💪","18 Nov 2023, 14:25","18 Nov 2023, 15:55","","Power Snatch",,"",1,"normal",30,4,,,
"Afternoon workout 💪","18 Nov 2023, 14:25","18 Nov 2023, 15:55","","Power Snatch",,"",2,"normal",40,4,,,
"Afternoon workout 💪","18 Nov 2023, 14:25","18 Nov 2023, 15:55","","Power Snatch",,"",3,"normal",45,4,,,
"Afternoon workout 💪","18 Nov 2023, 14:25","18 Nov 2023, 15:55","","Power Snatch",,"",4,"normal",40,4,,,
"Afternoon workout 💪","18 Nov 2023, 14:25","18 Nov 2023, 15:55","","Front Raise (Barbell)",,"",0,"normal",20,4,,,
"Afternoon workout 💪","18 Nov 2023, 14:25","18 Nov 2023, 15:55","","Front Raise (Barbell)",,"",1,"normal",30,4,,,
"Afternoon workout 💪","18 Nov 2023, 14:25","18 Nov 2023, 15:55","","Front Raise (Barbell)",,"",2,"normal",40,4,,,
"Afternoon workout 💪","18 Nov 2023, 14:25","18 Nov 2023, 15:55","","Front Raise (Barbell)",,"",3,"normal",45,4,,,
"Afternoon workout 💪","18 Nov 2023, 14:25","18 Nov 2023, 15:55","","Front Raise (Barbell)",,"",4,"normal",40,4,,,
"Afternoon workout 💪","18 Nov 2023, 14:25","18 Nov 2023, 15:55","","Snatch",,"",0,"normal",40,4,,,
"Afternoon workout 💪","18 Nov 2023, 14:25","18 Nov 2023, 15:55","","Snatch",,"",1,"normal",40,4,,,
"Afternoon workout 💪","18 Nov 2023, 14:25","18 Nov 2023, 15:55","","Snatch",,"",2,"normal",40,4,,,
"Afternoon workout 💪","18 Nov 2023, 14:25","18 Nov 2023, 15:55","","Snatch",,"",3,"normal",40,4,,,
"Afternoon workout 💪","18 Nov 2023, 14:25","18 Nov 2023, 15:55","","Hang Clean",,"",0,"normal",40,4,,,
"Afternoon workout 💪","18 Nov 2023, 14:25","18 Nov 2023, 15:55","","Hang Clean",,"",1,"normal",50,4,,,
"Afternoon workout 💪","18 Nov 2023, 14:25","18 Nov 2023, 15:55","","Hang Clean",,"",2,"normal",60,4,,,
"Afternoon workout 💪","18 Nov 2023, 14:25","18 Nov 2023, 15:55","","Clean and Jerk",,"",0,"normal",60,4,,,
"Afternoon workout 💪","18 Nov 2023, 14:25","18 Nov 2023, 15:55","","Clean and Jerk",,"",1,"normal",40,4,,,
"Afternoon workout 💪","18 Nov 2023, 14:25","18 Nov 2023, 15:55","","Clean and Jerk",,"",2,"normal",40,4,,,
"Afternoon workout 💪","18 Nov 2023, 14:25","18 Nov 2023, 15:55","","Clean and Jerk",,"",3,"normal",40,4,,,
"Afternoon workout 💪","18 Nov 2023, 14:25","18 Nov 2023, 15:55","","Clean and Jerk",,"",4,"normal",40,4,,,
"Upper Body","17 Nov 2023, 16:39","17 Nov 2023, 18:09","","Overhead Press (Barbell)",,"",0,"normal",30,14,,,
"Upper Body","17 Nov 2023, 16:39","17 Nov 2023, 18:09","","Overhead Press (Barbell)",,"",1,"normal",30,14,,,
"Upper Body","17 Nov 2023, 16:39","17 Nov 2023, 18:09","","Overhead Press (Barbell)",,"",2,"normal",40,8,,,
"Upper Body","17 Nov 2023, 16:39","17 Nov 2023, 18:09","","Overhead Press (Barbell)",,"",3,"normal",40,8,,,
"Upper Body","17 Nov 2023, 16:39","17 Nov 2023, 18:09","","Overhead Press (Barbell)",,"",4,"normal",50,2,,,
"Upper Body","17 Nov 2023, 16:39","17 Nov 2023, 18:09","","Overhead Press (Barbell)",,"",5,"normal",40,8,,,
"Upper Body","17 Nov 2023, 16:39","17 Nov 2023, 18:09","","Overhead Press (Barbell)",,"",6,"normal",50,2,,,
"Upper Body","17 Nov 2023, 16:39","17 Nov 2023, 18:09","","Overhead Press (Barbell)",,"",7,"normal",50,1,,,
"Upper Body","17 Nov 2023, 16:39","17 Nov 2023, 18:09","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",60,20,,,
"Upper Body","17 Nov 2023, 16:39","17 Nov 2023, 18:09","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",60,20,,,
"Upper Body","17 Nov 2023, 16:39","17 Nov 2023, 18:09","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",73,16,,,
"Upper Body","17 Nov 2023, 16:39","17 Nov 2023, 18:09","","Seated Cable Row - V Grip (Cable)",,"",3,"normal",73,16,,,
"Upper Body","17 Nov 2023, 16:39","17 Nov 2023, 18:09","","Seated Cable Row - V Grip (Cable)",,"",4,"normal",86,10,,,
"Upper Body","17 Nov 2023, 16:39","17 Nov 2023, 18:09","","Seated Cable Row - V Grip (Cable)",,"",5,"normal",86,10,,,
"Upper Body","17 Nov 2023, 16:39","17 Nov 2023, 18:09","","Seated Cable Row - V Grip (Cable)",,"",6,"normal",100,6,,,
"Upper Body","17 Nov 2023, 16:39","17 Nov 2023, 18:09","","Standing Military Press (Barbell)",,"",0,"normal",20,16,,,
"Upper Body","17 Nov 2023, 16:39","17 Nov 2023, 18:09","","Standing Military Press (Barbell)",,"",1,"normal",20,16,,,
"Upper Body","17 Nov 2023, 16:39","17 Nov 2023, 18:09","","Standing Military Press (Barbell)",,"",2,"normal",30,12,,,
"Upper Body","17 Nov 2023, 16:39","17 Nov 2023, 18:09","","Standing Military Press (Barbell)",,"",3,"normal",30,12,,,
"Upper Body","17 Nov 2023, 16:39","17 Nov 2023, 18:09","","Standing Military Press (Barbell)",,"",4,"normal",40,6,,,
"Upper Body","17 Nov 2023, 16:39","17 Nov 2023, 18:09","","Standing Military Press (Barbell)",,"",5,"normal",40,6,,,
"Upper Body","17 Nov 2023, 16:39","17 Nov 2023, 18:09","","Lat Pulldown (Cable)",,"",0,"normal",40,26,,,
"Upper Body","17 Nov 2023, 16:39","17 Nov 2023, 18:09","","Lat Pulldown (Cable)",,"",1,"normal",40,26,,,
"Upper Body","17 Nov 2023, 16:39","17 Nov 2023, 18:09","","Lat Pulldown (Cable)",,"",2,"normal",52,18,,,
"Upper Body","17 Nov 2023, 16:39","17 Nov 2023, 18:09","","Lat Pulldown (Cable)",,"",3,"normal",52,18,,,
"Upper Body","17 Nov 2023, 16:39","17 Nov 2023, 18:09","","Lat Pulldown (Cable)",,"",4,"normal",73,10,,,
"Light core","16 Nov 2023, 17:26","16 Nov 2023, 18:55","","Decline Crunch (Weighted)",,"",0,"normal",,30,,,
"Light core","16 Nov 2023, 17:26","16 Nov 2023, 18:55","","Decline Crunch (Weighted)",,"",1,"normal",,30,,,
"Light core","16 Nov 2023, 17:26","16 Nov 2023, 18:55","","Decline Crunch (Weighted)",,"",2,"normal",17,20,,,
"Light core","16 Nov 2023, 17:26","16 Nov 2023, 18:55","","Decline Crunch (Weighted)",,"",3,"normal",17,20,,,
"Light core","16 Nov 2023, 17:26","16 Nov 2023, 18:55","","Decline Crunch (Weighted)",,"",4,"normal",22,20,,,
"Light core","16 Nov 2023, 17:26","16 Nov 2023, 18:55","","Side Bend (Dumbbell)",,"",0,"normal",25,40,,,
"Light core","16 Nov 2023, 17:26","16 Nov 2023, 18:55","","Side Bend (Dumbbell)",,"",1,"normal",30,40,,,
"Light core","16 Nov 2023, 17:26","16 Nov 2023, 18:55","","Side Bend (Dumbbell)",,"",2,"normal",30,40,,,
"Light core","16 Nov 2023, 17:26","16 Nov 2023, 18:55","","Side Bend (Dumbbell)",,"",3,"normal",35,40,,,
"Light core","16 Nov 2023, 17:26","16 Nov 2023, 18:55","","Side Bend (Dumbbell)",,"",4,"normal",35,40,,,
"Light core","16 Nov 2023, 17:26","16 Nov 2023, 18:55","","Front Squat",,"",0,"normal",65,10,,,
"Light core","16 Nov 2023, 17:26","16 Nov 2023, 18:55","","Front Squat",,"",1,"normal",65,16,,,
"Light core","16 Nov 2023, 17:26","16 Nov 2023, 18:55","","Front Squat",,"",2,"normal",75,8,,,
"Light core","16 Nov 2023, 17:26","16 Nov 2023, 18:55","","Front Squat",,"",3,"normal",75,12,,,
"Light core","16 Nov 2023, 17:26","16 Nov 2023, 18:55","","Front Squat",,"",4,"normal",85,6,,,
"Light core","16 Nov 2023, 17:26","16 Nov 2023, 18:55","","Front Squat",,"",5,"normal",85,10,,,
"Light core","16 Nov 2023, 17:26","16 Nov 2023, 18:55","","Front Squat",,"",6,"normal",95,4,,,
"Light core","16 Nov 2023, 17:26","16 Nov 2023, 18:55","","Front Squat",,"",7,"normal",95,7,,,
"Arms","15 Nov 2023, 17:44","15 Nov 2023, 19:02","","Shoulder Press (Dumbbell)",,"",0,"warmup",35,14,,,
"Arms","15 Nov 2023, 17:44","15 Nov 2023, 19:02","","Shoulder Press (Dumbbell)",,"",1,"normal",35,18,,,
"Arms","15 Nov 2023, 17:44","15 Nov 2023, 19:02","","Shoulder Press (Dumbbell)",,"",2,"normal",45,10,,,
"Arms","15 Nov 2023, 17:44","15 Nov 2023, 19:02","","Shoulder Press (Dumbbell)",,"",3,"normal",45,14,,,
"Arms","15 Nov 2023, 17:44","15 Nov 2023, 19:02","","Shoulder Press (Dumbbell)",,"",4,"normal",55,6,,,
"Arms","15 Nov 2023, 17:44","15 Nov 2023, 19:02","","Shoulder Press (Dumbbell)",,"",5,"normal",55,6,,,
"Arms","15 Nov 2023, 17:44","15 Nov 2023, 19:02","","Shoulder Press (Dumbbell)",,"",6,"normal",45,10,,,
"Arms","15 Nov 2023, 17:44","15 Nov 2023, 19:02","","Triceps Extension (Cable)",,"",0,"normal",9,10,,,
"Arms","15 Nov 2023, 17:44","15 Nov 2023, 19:02","","Triceps Extension (Cable)",,"",1,"normal",9,10,,,
"Arms","15 Nov 2023, 17:44","15 Nov 2023, 19:02","","Triceps Extension (Cable)",,"",2,"normal",9,14,,,
"Arms","15 Nov 2023, 17:44","15 Nov 2023, 19:02","","Triceps Extension (Cable)",,"",3,"normal",9,16,,,
"Arms","15 Nov 2023, 17:44","15 Nov 2023, 19:02","","Preacher Curl (Barbell)",,"",0,"normal",10,30,,,
"Arms","15 Nov 2023, 17:44","15 Nov 2023, 19:02","","Preacher Curl (Barbell)",,"",1,"normal",15,24,,,
"Arms","15 Nov 2023, 17:44","15 Nov 2023, 19:02","","Preacher Curl (Barbell)",,"",2,"normal",15,24,,,
"Arms","15 Nov 2023, 17:44","15 Nov 2023, 19:02","","Preacher Curl (Barbell)",,"",3,"normal",20,18,,,
"Arms","15 Nov 2023, 17:44","15 Nov 2023, 19:02","","Preacher Curl (Barbell)",,"",4,"normal",20,18,,,
"Arms","15 Nov 2023, 17:44","15 Nov 2023, 19:02","","Preacher Curl (Barbell)",,"",5,"normal",25,12,,,
"Arms","15 Nov 2023, 17:44","15 Nov 2023, 19:02","","Preacher Curl (Barbell)",,"",6,"normal",25,10,,,
"Legsback","14 Nov 2023, 17:11","14 Nov 2023, 19:21","","Squat (Barbell)",,"",0,"warmup",60,10,,,
"Legsback","14 Nov 2023, 17:11","14 Nov 2023, 19:21","","Squat (Barbell)",,"",1,"normal",100,6,,,
"Legsback","14 Nov 2023, 17:11","14 Nov 2023, 19:21","","Squat (Barbell)",,"",2,"normal",100,10,,,
"Legsback","14 Nov 2023, 17:11","14 Nov 2023, 19:21","","Squat (Barbell)",,"",3,"normal",110,6,,,
"Legsback","14 Nov 2023, 17:11","14 Nov 2023, 19:21","","Squat (Barbell)",,"",4,"normal",110,10,,,
"Legsback","14 Nov 2023, 17:11","14 Nov 2023, 19:21","","Squat (Barbell)",,"",5,"normal",120,4,,,
"Legsback","14 Nov 2023, 17:11","14 Nov 2023, 19:21","","Squat (Barbell)",,"",6,"normal",120,6,,,
"Legsback","14 Nov 2023, 17:11","14 Nov 2023, 19:21","","Squat (Barbell)",,"",7,"normal",120,6,,,
"Legsback","14 Nov 2023, 17:11","14 Nov 2023, 19:21","","Squat (Barbell)",,"",8,"normal",120,7,,,
"Legsback","14 Nov 2023, 17:11","14 Nov 2023, 19:21","","Deadlift (Barbell)",,"",0,"normal",70,12,,,
"Legsback","14 Nov 2023, 17:11","14 Nov 2023, 19:21","","Deadlift (Barbell)",,"",1,"normal",100,10,,,
"Legsback","14 Nov 2023, 17:11","14 Nov 2023, 19:21","","Deadlift (Barbell)",,"",2,"normal",100,12,,,
"Legsback","14 Nov 2023, 17:11","14 Nov 2023, 19:21","","Deadlift (Barbell)",,"",3,"normal",120,10,,,
"Legsback","14 Nov 2023, 17:11","14 Nov 2023, 19:21","","Deadlift (Barbell)",,"",4,"normal",120,10,,,
"Legsback","14 Nov 2023, 17:11","14 Nov 2023, 19:21","","Deadlift (Barbell)",,"",5,"normal",140,6,,,
"Legsback","14 Nov 2023, 17:11","14 Nov 2023, 19:21","","Deadlift (Barbell)",,"",6,"normal",140,6,,,
"Legsback","14 Nov 2023, 17:11","14 Nov 2023, 19:21","","Chest Press (Machine)",,"",0,"normal",41,24,,,
"Legsback","14 Nov 2023, 17:11","14 Nov 2023, 19:21","","Chest Press (Machine)",,"",1,"normal",41,24,,,
"Legsback","14 Nov 2023, 17:11","14 Nov 2023, 19:21","","Chest Press (Machine)",,"",2,"normal",50,20,,,
"Legsback","14 Nov 2023, 17:11","14 Nov 2023, 19:21","","Chest Press (Machine)",,"",3,"normal",50,20,,,
"Legsback","14 Nov 2023, 17:11","14 Nov 2023, 19:21","","Chest Press (Machine)",,"",4,"normal",63,10,,,
"Legsback","14 Nov 2023, 17:11","14 Nov 2023, 19:21","","Chest Press (Machine)",,"",5,"normal",72,10,,,
"Upper Body","13 Nov 2023, 17:07","13 Nov 2023, 18:31","","Overhead Press (Barbell)",,"",0,"normal",30,12,,,
"Upper Body","13 Nov 2023, 17:07","13 Nov 2023, 18:31","","Overhead Press (Barbell)",,"",1,"normal",30,12,,,
"Upper Body","13 Nov 2023, 17:07","13 Nov 2023, 18:31","","Overhead Press (Barbell)",,"",2,"normal",40,8,,,
"Upper Body","13 Nov 2023, 17:07","13 Nov 2023, 18:31","","Overhead Press (Barbell)",,"",3,"normal",40,8,,,
"Upper Body","13 Nov 2023, 17:07","13 Nov 2023, 18:31","","Overhead Press (Barbell)",,"",4,"normal",50,2,,,
"Upper Body","13 Nov 2023, 17:07","13 Nov 2023, 18:31","","Overhead Press (Barbell)",,"",5,"normal",40,8,,,
"Upper Body","13 Nov 2023, 17:07","13 Nov 2023, 18:31","","Overhead Press (Barbell)",,"",6,"normal",50,2,,,
"Upper Body","13 Nov 2023, 17:07","13 Nov 2023, 18:31","","Overhead Press (Barbell)",,"",7,"normal",50,2,,,
"Upper Body","13 Nov 2023, 17:07","13 Nov 2023, 18:31","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",60,20,,,
"Upper Body","13 Nov 2023, 17:07","13 Nov 2023, 18:31","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",60,20,,,
"Upper Body","13 Nov 2023, 17:07","13 Nov 2023, 18:31","","Seated Cable Row - V Grip (Cable)",,"",4,"normal",73,14,,,
"Upper Body","13 Nov 2023, 17:07","13 Nov 2023, 18:31","","Seated Cable Row - V Grip (Cable)",,"",5,"normal",73,14,,,
"Upper Body","13 Nov 2023, 17:07","13 Nov 2023, 18:31","","Seated Cable Row - V Grip (Cable)",,"",6,"normal",80,10,,,
"Upper Body","13 Nov 2023, 17:07","13 Nov 2023, 18:31","","Seated Cable Row - V Grip (Cable)",,"",7,"normal",80,10,,,
"Upper Body","13 Nov 2023, 17:07","13 Nov 2023, 18:31","","Standing Military Press (Barbell)",,"",0,"normal",20,14,,,
"Upper Body","13 Nov 2023, 17:07","13 Nov 2023, 18:31","","Standing Military Press (Barbell)",,"",1,"normal",20,14,,,
"Upper Body","13 Nov 2023, 17:07","13 Nov 2023, 18:31","","Standing Military Press (Barbell)",,"",2,"normal",30,10,,,
"Upper Body","13 Nov 2023, 17:07","13 Nov 2023, 18:31","","Standing Military Press (Barbell)",,"",3,"normal",30,10,,,
"Upper Body","13 Nov 2023, 17:07","13 Nov 2023, 18:31","","Standing Military Press (Barbell)",,"",4,"normal",40,5,,,
"Upper Body","13 Nov 2023, 17:07","13 Nov 2023, 18:31","","Standing Military Press (Barbell)",,"",5,"normal",40,5,,,
"Upper Body","13 Nov 2023, 17:07","13 Nov 2023, 18:31","","Lat Pulldown (Cable)",,"",0,"normal",50,26,,,
"Upper Body","13 Nov 2023, 17:07","13 Nov 2023, 18:31","","Lat Pulldown (Cable)",,"",1,"normal",50,26,,,
"Upper Body","13 Nov 2023, 17:07","13 Nov 2023, 18:31","","Lat Pulldown (Cable)",,"",2,"normal",70,20,,,
"Upper Body","13 Nov 2023, 17:07","13 Nov 2023, 18:31","","Lat Pulldown (Cable)",,"",3,"normal",70,20,,,
"Upper Body","13 Nov 2023, 17:07","13 Nov 2023, 18:31","","Lat Pulldown (Cable)",,"",4,"normal",98,10,,,
"Upper Body","13 Nov 2023, 17:07","13 Nov 2023, 18:31","","Lat Pulldown (Cable)",,"",5,"normal",98,10,,,
"Afternoon workout 💪","13 Nov 2023, 13:24","13 Nov 2023, 13:38","","Clean and Jerk",,"",0,"normal",60,8,,,
"Afternoon workout 💪","13 Nov 2023, 13:24","13 Nov 2023, 13:38","","Snatch",,"",0,"normal",20,2,,,
"Afternoon workout 💪","13 Nov 2023, 13:24","13 Nov 2023, 13:38","","Snatch",,"",1,"normal",30,2,,,
"Afternoon workout 💪","13 Nov 2023, 13:24","13 Nov 2023, 13:38","","Snatch",,"",2,"normal",40,2,,,
